Work ID,Title,Author,Series,First Publisher,Last Updated By,Thumbnail Picture,Ratings
96962,Heartless Kilim,"Nagata Mitsuoki
[Manga]

Tanaka Sora
[Original work]","Shonen Jump+ serialization ended
[February 2018 - March 2018]
Notes: Published from February 21, 2018 to March 7, 2018",Morizaru (2023-11-25 10:33:10),Morizaru (2023-11-25 10:33:10),,2
80157,I'll keep your ring in my heart,Miki Akimoto,"Bessatsu Friend [1965-1984] One-shot
[August 1984]
Notes September 1984 issue",Morizaru (2021-05-05 03:30:04),Morizaru (2021-05-05 03:30:04),,1
40308,Whisper to my heart,Megumi Mizusawa,,Kono (2015-12-08 15:25:48),Kono (2015-12-08 15:25:48),,1
77235,Malice lurking in the heart,Katapalto,,Fushimi-an (2021-02-06 23:33:36),Fushimi-an (2021-02-06 23:33:36),,2
40891,Flash to mind!,Sachiko Yokota,"Shojo Friend serialization ended
[April 1981]
Notes: From issue 10 of 1981 (May 5th issue)",Morizaru (2015-12-23 12:38:25),daisuke (2023-01-27 18:43:06),,1
20852,Starlight in your heart,Hiroshi Matsuba,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:07:13),,3
97201,A heart-friendly book ~Quick punchline 2-frame theater~,Ryoma Kitada,,Morizaru (2023-12-01 23:23:17),Morizaru (2023-12-01 23:23:17),,4
94240,Heart Arika,Yuri Nakajima,,daisuke (2023-06-28 18:58:41),daisuke (2023-06-28 18:58:41),,4
53463,Landscape with heart,Daijiro Morohoshi,"Weekly Young Jump One-shot
[February 1981]
Notes Issue 11, 1981 (February 26th issue)",Monaka (2017-06-11 23:58:26),Monaka (2017-06-11 23:58:26),,1
14467,The journey home,Yoshiko Endo,"MELODY

Notes: Published in the November 1997 issue",Mangaseek Editorial Department (2004-06-06 09:59:05),Kono (2015-07-20 10:14:41),,5
23856,Threads of the Heart,Ayaka Kunie (Kunie Sakai),"MAGAZINE BE×BOY
[June 2002]",Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:05:38),,2
19477,Heart Sound,Yoko Komura,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:07:36),,4
75554,How to Raise a Kokoro,Yoko Kotani Masterpiece,"Young Magazine serialization ended
[2010-2012]
Notes: Issue 43, 2010 - Issue 26, 2012",daisuke (2020-12-21 13:07:10),daisuke (2020-12-21 13:07:10),,4
41405,Key to the Heart,Mayuri Yamamoto,,Masuke (2016-01-07 11:17:23),Masuke (2016-01-07 11:17:23),,4
24125,Fragment of the heart,Nomura Miori,"Ribbon Surprise Extra Edition
[2002]
Notes Ribbon Early Spring Surprise Extra Edition",Mangaseek Editorial Department (2003-01-14 20:36:39),Kono (2015-07-20 10:11:31),,2
8896,When you find the wind in your heart,Junko Suzuki,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:09:51),,3
77020,A maid who easily lets her inner thoughts slip out,GinMoku Representative Works,"COMIC FUZ serialization ended
[October 2020 - September 2023]
Notes October 14, 2020 - September 27, 2023",Hyakumi (2021-01-30 18:50:49),Hyakumi (2021-01-30 18:50:49),,2
15429,Left with a broken heart,Hiroko Otani,,Mangaseek Editorial Department (2002-11-16 15:31:03),Morizaru (2024-02-23 13:10:36),,5
11585,Swing of the Heart,Arai Hazuki,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:10:39),,4
57066,Egg of the Heart,Sayuri Tatsuyama,,Morizaru (2017-11-26 20:12:02),Morizaru (2017-11-26 20:12:02),,4
9402,There's always chatter in my heart,Yoshiko Yamaki,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:09:55),,4
28378,Flower of the Heart,Miya Takeshi,"Play Comic serialization ended
[~January 2004]
Notes ~No. 2, 2004",Mangaseek Editorial Department (2004-01-09 01:45:08),Kono (2015-07-20 10:13:11),,5
15027,Flower of the Heart,Machiko Sakurai,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:11:11),,2
57475,A story of the heart,Keiichi Miyahara,,Morizaru (2017-12-26 22:43:01),Morizaru (2017-12-26 22:43:01),,3
86809,Light of the Heart,Nakamura Kei,"mimi One-shot story
[1978-1978]
Notes: Part 1 and Part 2: March and April 1978 issues",Morizaru (2022-09-24 10:41:58),daisuke (2022-09-25 13:14:11),,5
96647,Kokoro Program,Hinata Nakamura,"Shonen Jump+ serialization ended
[October 2021 - October 2023]
Notes: Published from October 31, 2021 to October 15, 2023",Morizaru (2023-11-18 22:39:06),Morizaru (2023-11-18 22:39:06),,5
31890,Heart's Mic 1,Kazuhiro Uchida,,Mangaseek Editorial Department (2007-06-14 02:50:13),Kono (2015-07-20 10:15:30),,3
13091,Follow your heart,Komaki Fujitani,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:10:52),,5
47374,The Heart's Friend,Otoka Saaki (☆Yoshimiru),,Guest (2016-10-07 07:03:52),Guest (2016-10-07 07:03:52),,5
97894,Illness of the Heart,Fumihiro Sano,"Bessatsu Shonen Jump One-shot
[July 1971]
Notes August 1971 issue",Morizaru (2023-12-23 10:56:49),Morizaru (2023-12-23 10:56:49),,3
73687,A swirl of love in the darkness of my heart,Chimimori,"Lemon People one-shot
[1986]",Fushimi-an (2020-10-15 23:01:55),Fushimi-an (2020-10-15 23:01:55),,4
82059,A place of comfort,Yellow Egg,"COMIC LO One-shot
[May 2019]",Fushimi-an (2021-08-24 22:23:21),Fushimi-an (2021-08-24 22:23:21),,2
82343,After the Heartwarming,Yellow Egg,"COMIC LO One-shot
[2019]
Notes September 2019 issue",Fushimi-an (2021-09-16 22:36:32),Fushimi-an (2021-09-16 22:36:32),,5
75727,Marlene is lonely at heart,Morii Ohno,,Guest (2020-12-27 09:27:43),Guest (2020-12-27 09:27:43),,1
70185,The heart is one size fits all,Junko Yokotani,"The Margaret One-shot
[1982]
Notes No.2 (August 1982 issue)",Morizaru (2020-03-09 18:26:41),Morizaru (2020-03-09 18:26:41),,1
3363,Soulfire,Gen Sato,,Mangaseek Editorial Department (2003-05-05 11:54:39),Kono (2015-07-20 10:11:48),,2
24815,Heartwarming Love Pattern,Yuki Go,"LaLa DX
[July 2002]
Notes LaLaDX July 2002 issue",Mangaseek Editorial Department (2003-03-01 00:42:36),Kono (2015-07-20 10:11:37),,5
97083,Kokoro Field,Broiler,"COMIC EUROPA One-shot
[2014]
Notes September 2014 issue",Fushimi-an (2023-11-26 23:53:31),Fushimi-an (2023-11-26 23:53:31),,1
84538,Heart Framing,To create.,"Manga Time Kirara Forward One-shot
[January 2020]
Notes March 2020 issue (on sale January 24th)",Hyakumi (2022-01-25 19:36:41),Hyakumi (2022-01-25 19:36:41),,2
60577,Heart Button,"Maki Usami
Masterpiece","Betsucomi serialization ended
[May 2009 - November 2013]
Notes June 2009 issue - December 2013 issue",Morizaru (2018-05-23 19:50:07),Morizaru (2019-09-16 01:11:53),,4
60576,Kokoro Button [One-shot version],One-shot version,Maki Usami,,Morizaru (2018-05-23 19:49:26),,5
88073,Kokoro Marginal,Boom!,"Manga Time Kirara Carat One-shot
[May 2014]
Notes July 2014 issue (released May 28th)",Hyakumi (2022-12-05 01:39:42),Hyakumi (2022-12-05 01:39:42),,1
74685,The distance to the heart...,Children's Lunch,"Magazine data unknown/unregistered One-shot
[2009]
Notes: Published in Comic Lily",Fushimi-an (2020-11-17 16:12:38),Fushimi-an (2020-11-17 16:12:38),,2
52835,Kokoroman,George Akiyama,"Manga-kun serialization ended
[December 1976 - July 1977]
Notes: 1977 issue 1 (January 10th issue: inaugural issue) - issue 15",Morizaru (2017-05-20 16:02:01),Morizaru (2017-05-20 16:02:01),,5
12133,Burning Heart,Mieko Kawasaki,,Mangaseek Editorial Department (2002-11-16 15:31:03),Morizaru (2017-09-07 13:52:49),,2
62452,"My heart is shaking, love pewter",Mayumi Ishii,"Shojo Friend one-shot
[1981]",Morizaru (2018-09-08 04:05:03),daisuke (2022-11-19 16:06:53),,2
94392,Kokoro Yoruyama,May Kageyama,"Comic Days One-shot
[February 2021]
Notes: Published on February 4, 2021",Morizaru (2023-07-05 21:51:53),Morizaru (2023-07-05 21:51:53),,5
81013,Kokoro Login,Yukio Yuki,Comic Yurihime One-shot,Hyakumi (2021-06-20 12:12:35),Hyakumi (2021-06-20 12:12:35),,3
45273,How to kill the heart,Casio,onBLUE Serialization in progress,Tofana Water (2016-06-24 20:28:18),Tofana Water (2016-06-24 20:28:18),,5
11592,With my heart naked,Shinjou Mayu,"Shojo Comic Special Edition, one-shot
[February 1995]
Notes February 15, 1995 issue",Mangaseek Editorial Department (2002-11-16 15:31:03),Morizaru (2016-03-04 00:08:36),,3
83713,Let's make this a different world!,"Yatomi
[Illustrator]

Tomohiro Inagi
[Original Story]","Magazine data unknown/not registered. Serialization ended.

Notes: Serialized in ""Denpura Comics.""",Hyakumi (2021-11-28 15:12:54),Hyakumi (2021-11-28 15:12:54),,4
46046,The second wife business woman,Takashi Murakami,"Big Comic Original [1974-] Currently serialized
[August 2016]
Notes: From issue 17 of 2016 (September 5th issue/released August 20th)",Kono (2016-08-10 10:20:25),Kono (2016-08-10 10:20:25),,3
44216,The Story of Akiko Kosaka,Yamato Nijiichi [illustration],"Bessatsu Shonen Champion [1970-1974] One-shot
[June 1974]
Notes July 1974 issue",Morizaru (2016-05-02 23:51:27),Morizaru (2016-05-02 23:51:27),,3
41754,Gosaku's Bride,That's it,,Morizaru (2016-01-21 21:03:10),daisuke (2022-10-26 13:54:08),,4
11446,A teaspoon of housewife's essence,Hiromi Masaho,,Mangaseek Editorial Department (2004-01-09 10:58:16),Yanako (2015-11-14 08:13:48),,4
92691,Cossack Storm,Yoko Shoji,"Shojo Friend One-shot
[April 1973]
Notes Issue 14, 1973",Morizaru (2023-04-30 13:31:50),daisuke (2023-06-04 18:43:01),,1
52355,Rainy day in town,Shinichi Saeki,"Garo One-shot
[1972]
Notes December 1972 issue",Morizaru (2017-05-05 23:20:58),Morizaru (2017-05-05 23:20:58),,2
67313,Small Plate Dinner,Midori Takanashi,"Comic Sakasakanjin one-shot
[August 2013]
Notes: Memories of the Alley's Taste (published September 9, 2013/released August 26, 2013)
Omoide Shokudo special edition [B6 edition] one-shot
[July 2016]
Notes: Reprint: ""Western Food Feast Story"" (published July 18, 2016/released July 4, 2016)",Morizaru (2019-06-21 23:40:20),Morizaru (2019-06-21 23:40:20),,5
79313,miscalculation,Akira Eno,,Fushimi-an (2021-04-18 23:45:16),Fushimi-an (2021-04-18 23:45:16),,3
64788,Cocido,Hirofumi Kuriyama,"Everyone's Dining Table One-shot
[April 2017]
Notes No.15 Fried Chicken Recipe (Published May 8, 2017/Released April 24, 2017)",Morizaru (2019-03-02 16:51:54),Morizaru (2019-03-02 16:51:54),,4
87714,Orphanage Tamer,"Kurasaki Moroko
[Manga]

Ando Masaki
[Original Story]

Ishibashi Yosuke
[Character Design]","Comic Fire Serialization in progress
[August 2019]
Notes August 23, 2019 ~",Hyakumi (2022-11-16 19:14:23),Hyakumi (2022-11-16 19:14:23),,1
98317,You at the orphanage,Miki Segawa,"Bessatsu Shonen Jump, one-shot
[December 1973]
Notes: 1974 New Year issue",Morizaru (2023-12-31 11:51:13),Morizaru (2023-12-31 11:51:13),,5
7182,Stories,Morimi Murano,,Mangaseek Editorial Department (2002-11-16 15:31:03),daisuke (2023-06-09 23:24:02),,1
83445,The waist is important ♥,"Leaf Rain Snake
(Tanizawa Fuminori)","COMIC HOTMILK One-shot
[2012]
Notes May 2012 issue",Fushimi-an (2021-11-01 22:44:46),Fushimi-an (2021-11-01 22:44:46),,2
11444,The Fawn Story,Tatsuyoshi Kobayashi,,Mangaseek Editorial Department (2004-01-09 10:44:44),Yanako (2015-11-14 08:12:56),,1
36270,From 5 to 9 [One-shot version],One-shot version,Aihara Miyuki,,Masuke (2015-08-18 08:31:03),,4
33020,From 5 to 9,Miki Aihara Masterpiece,"Serialization ended in Shojo Comic Cheese! [2010]
Notes: March 2010 issue onwards",Kosuke (2015-01-26 17:59:15),daisuke (2023-06-10 21:09:12),,3
59626,Gunte Cat from 5 o'clock,Kaoru Fujinagi,Neko Punch,Guest (2018-04-04 16:21:00),Guest (2018-04-04 16:21:00),,3
87155,Sakuya from 5 o'clock,Natsuno Kiyohara,"Bouquet One-shot
[1988]
Notes April 1988 issue",Morizaru (2022-10-15 15:05:47),daisuke (2022-10-18 13:22:49),,5
7238,From 5am to midnight,Akira Mochizuki,,Mangaseek Editorial Department (2002-11-16 15:31:03),Morizaru (2018-01-14 21:18:22),,3
37333,The Fifth Hour of War,Excellent,"Young Ace End of serialization
[May 2014 - February 2017]
Notes June 2014 issue - March 2017 issue",Morizaru (2015-09-05 20:41:21),Morizaru (2023-01-19 00:21:25),,1
42383,Kojiki,Yuko Mori,,Guest (2016-02-08 23:32:29),Morizaru (2020-03-08 14:48:19),,5
91459,Japanese classics: Kojiki,"Makiko Hirata
[Art]

Masaki Tsuji
[Composition]",Newly drawn Newly drawn,Morizaru (2023-03-16 21:37:11),daisuke (2023-06-09 22:06:59),,2
17074,Manga Japanese Classics Kojiki,Shotaro Ishinomori,"Newly drawn Newly drawn
[1994]
Notes Published December 20, 1994",Mangaseek Editorial Department (2003-05-20 03:26:58),Mangaseek Editorial Department (2015-12-13 14:21:04),,5
69061,Kojiki,Noboru Ryuta,,Morizaru (2019-10-20 15:43:51),Morizaru (2019-10-20 15:43:51),,1
93136,The Beggar Prince,Kentaro Kanechika,,Morizaru (2023-05-09 10:35:08),Morizaru (2023-05-09 10:37:34),,4
41007,The Beggar Prince,"Minamoto Taro
[Illustrator]

Mark Twain
[Original Story]",,Kono (2015-12-28 11:02:05),Kono (2015-12-28 11:08:06),,5
97871,The Beggar and the Lord,Hiroshi Kaizuka,Newly drawn Newly drawn,Morizaru (2023-12-22 20:54:25),Morizaru (2023-12-22 20:54:25),,5
91558,Beggar Captain,Kontaro,"Weekly Shonen Magazine serialization ended
[August 1961]
Notes: From issue 34, 1961 (August 20th issue)",Morizaru (2023-03-18 11:00:50),Morizaru (2023-03-18 11:00:50),,1
22631,Lumpenela the Beggar,Osamu Tezuka,"Young Magazine End of serialization
[June 1980 - November 1980]
Notes 1980 issue 1 (July 7th issue/released June 23rd: inaugural issue), 3 (August 4th issue), 5 (September 1st issue), 7 (October 6th issue), 9 (November 1st issue), - 1980 issue 11 (December 1st issue)",Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:06:22),,2
49389,Kojikoi,"Takura Tooru
[Illustration]

Iwawa
[Original work]","Transferred to Sylph
[January 2017 - July 2017]
Notes March 2017 issue - September 2017 issue
Ended serialization on pixiv Sylph
[July 2017]
Notes Released on July 20, 2017 -",Tofana Water (2017-01-22 10:39:07),daisuke (2022-11-16 17:18:21),,3
3307,COJI-COJI,sakuramomoko,"Kimi to Boku serialization ended
[1994-1997]",Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-06-10 17:02:19),,2
2836,On the alert,"Kamie Satomi
[Illustrator]

Koike Kazuo
[Original Story]",Sunday Mainichi,Mangaseek Editorial Department (2002-11-16 15:31:03),Morizaru (2024-01-28 16:17:14),,5
21506,50th time's the charm,Sun early night,"Kanon SPICE
[2000]
Notes vol.2",Mangaseek Editorial Department (2002-11-16 15:31:03),Masuke (2015-12-01 11:28:04),,4
73979,GOSICK,"Amano Sakuya
[Illustrator]

Sakuraba Kazuki
[Original Story]

Takeda Hinata
[Character Design]","Dragon Age serialization ended
[December 2007 - April 2012]
Notes January 2008 issue - May 2012 issue",daisuke (2020-10-25 19:30:41),daisuke (2020-10-25 19:30:41),,2
78824,Gothic,Sumiya,,Fushimi-an (2021-04-04 23:04:15),Fushimi-an (2021-04-04 23:04:15),,2
28959,Gothic Anatomy,Mari Akino,"Horror M Deluxe
[May 2002]
Notes: 5/1 special edition Horror Mystery Deluxe Vol. 5",Mangaseek Editorial Department (2004-03-01 16:58:12),Kono (2015-06-23 12:35:58),,4
96429,Epilogue,Zero,,Fushimi-an (2023-11-11 21:48:09),Fushimi-an (2023-11-11 21:48:09),,3
76246,Gossip-chan,Hara Taira,Nikkan Gendai serialization ended,daisuke (2021-01-10 18:41:28),daisuke (2021-01-10 18:41:28),,3
63639,Thank you for your guidance!,Darkness,Magazine data unknown/unregistered Serialization ended,Daydream (2018-10-31 16:59:31),Daydream (2018-10-31 16:59:31),,3
9636,The Brilliant Sparrow Star: The Story of Takeo Kojima,"Takashige Inoue
[Art]
Yuichi Baba
[Original Story]",,Mangaseek Editorial Department (2002-11-16 15:31:03),daisuke (2020-12-21 09:08:21),,5
45561,I can't wait until 5 o'clock,Glossy,"Manga Goraku Special serialization ended
[July 2016]
Notes August 2016 issue~",Tofana Water (2016-07-11 21:47:37),Tofana Water (2016-07-11 21:47:37),,3
69304,Thank you for your nomination,Miasa Rin,"Nakayoshi Lovely

Notes Winter 2011 issue, Spring issue, Summer issue
Nakayoshi

Notes May 2011 issue",Morizaru (2019-12-30 14:43:05),Morizaru (2019-12-30 14:43:05),,2
43095,You're selected!,Shinjou Mayu,Jump SQ. serialization ended,Morizaru (2016-03-03 22:52:36),Morizaru (2016-03-03 22:52:36),,5
31764,Your nomination is Chihiro-san,Kiyokazu Chiba,"Big Comic Original Special Issue [Bimonthly (marked as ""Special Issue of Month"")]
[December 2001]
Note: January 12, 2002 issue",Mangaseek Editorial Department (2007-06-04 00:09:10),Kono (2015-07-20 10:15:25),,4
319,The naughty fiancé,Amane Kazumi,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:08:32),,1
63256,Gojappe Perorian,Choboraunyopomi,"Aoharu ""Weekly Young Jump"" special edition, one-shot story
[November 2010]
Notes Issue 0 2011.01.03",Daydream (2018-10-14 01:12:28),Daydream (2019-01-10 17:55:11),,4
69162,What a jerk,"Yosuke Tamaru

Shozo Kosakai",Bessatsu Weekly Manga Action [1968-1983],Morizaru (2019-10-22 21:27:07),daisuke (2023-06-09 01:06:22),,2
45460,QUOJUZ,Haruko Kashiwagi,Magazine data unknown/unregistered Serialization ended,Morizaru (2016-07-03 12:39:03),Morizaru (2016-07-03 12:39:03),,2
22975,50 Yen Youth,"Kazuya Jibiki
[Illustrator]

Yoshida Yukihiko
[Original work]",,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:06:09),,5
40231,A 55-year-old's map: A true story! A laid-off manga artist's pilgrimage,Kurosaki Hitori [illustration],"Weekly Manga Goraku serialization ended
[July 2004 - February 2005]",Morizaru (2015-12-06 12:21:09),daisuke (2022-12-07 15:34:02),,1
49138,The Little Sister's Rebellion,Greens parsley,,Morizaru (2017-01-06 19:53:38),Morizaru (2017-01-06 19:53:38),,5
50905,50 Days of Love License,Hiroko Tsujimura,"mimi DX One-shot
[1980]
Notes: Fall 1980 issue",Morizaru (2017-04-01 23:12:52),daisuke (2022-07-12 14:08:14),,1
81391,52 Hertz Whale,Yuriko Hara,"Eclair Orange One-shot
[November 2019]
Notes: Included in ""Eclair Orange: A Yuri Anthology That Resonates with You"" (released November 27, 2019)",Fushimi-an (2021-07-15 21:13:59),Fushimi-an (2021-07-15 21:13:59),,2
97117,A story about a slave who wants to do naughty things with his master,Thank you so much,,Morizaru (2023-11-27 22:40:02),Morizaru (2023-11-27 22:40:02),,4
45176,Master and Mel the Animal-eared Girl,Hachi Ito,"@vitamin Serialization ended
[June 2016 - March 2018]
Notes June 13, 2016 - March 23, 2018",Tofana Water (2016-06-13 20:19:33),Hyakumi (2021-04-07 17:45:31),,2
74006,Master and Chappie,Ayato Sasakura,"Hinakan Hi! Comic Tenma special edition one-shot

Notes Vol.02",Fushimi-an (2020-10-26 20:57:16),Fushimi-an (2020-10-26 20:57:16),,4
25859,Sweet apple treats for your master,Takami Fujita,"WALLFLOWER [Gentosha Comics] Serialization ended

Notes Magazine (anthology) discontinued",Mangaseek Editorial Department (2003-04-17 01:15:48),Kono (2015-07-20 10:11:32),,2
56970,Kiss mark for master,Red God Treasure,,Morizaru (2017-11-26 02:26:09),Morizaru (2017-11-26 02:26:09),,1
20137,As master says!,Kaoru Ohashi,,Mangaseek Editorial Department (2002-11-16 15:31:03),Kono (2015-07-20 10:07:28),,5
71910,Master's Remains,Fujichika Koume,"Monthly Gangan Joker serialization ended
[June 2019 - November 2020]
Notes July 2019 issue - December 2020 issue",Fushimi-an (2020-08-31 15:36:01),Fushimi-an (2020-08-31 15:36:01),,5
67961,The Life of 50 Centimeters,"Shirakawa Ari-n
Masterpiece","Comic it serialization ended
[February 2018 - April 2019]
Notes - Published on April 24, 2019",Guest (2019-07-14 16:55:49),Morizaru (2019-07-14 17:43:34),,3
26301,tiger's cry,Sumeragi Natsuki,,Mangaseek Editorial Department (2003-05-12 20:16:04),Kono (2015-07-20 10:11:51),,1
42594,Go Girl Legend,Daijiro Morohoshi,"Weekly Manga Action [1967-2003]
[1993-1993]
Notes: November 30, 1993 issue - December 21, 1993 issue",Morizaru (2016-02-19 22:13:23),Morizaru (2016-02-19 22:25:10),,3
42595,Go Girl Winged Bird Sword,Daijiro Morohoshi,"Monthly Comic Tom Plus

Notes: January to March 2000 issues",Morizaru (2016-02-19 22:15:02),Morizaru (2016-02-19 22:26:00),,2
